dataset_id,method,metric,M_pairs,replicate_id,K,T_mean,scenario_type,b,R,pairs_pool_size,delta_threshold,max_points,seed
olivetti_faces,tsne,ari,500,3,8,0.7491231495885111,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,3,10,0.7929632926376254,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,3,15,0.6513629220320641,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,500,3,20,0.6899024560655179,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,0,2,0.9778019276950188,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,0,3,0.9140625508500281,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,0,5,0.8799260732855176,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,0,8,0.7418588951073025,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,0,10,0.7929900272734336,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,0,15,0.6560094226432894,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,0,20,0.6781372609127636,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,1,2,0.9763045064273854,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,1,3,0.9160367025770417,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,1,5,0.877980596390826,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,1,8,0.7408326472759356,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,1,10,0.7871623480849904,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,1,15,0.6579648334104331,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,1,20,0.6863253317384981,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,2,2,0.9755676574604893,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,2,3,0.9109268678229351,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,2,5,0.8798458423652341,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,2,8,0.7535343987497839,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,2,10,0.7894527571275858,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,2,15,0.6558211822843376,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,2,20,0.6840440379428553,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,3,2,0.9779658576222652,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,3,3,0.9139120774241675,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,3,5,0.8811651205588504,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,3,8,0.7387620885829328,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,3,10,0.7900692990537028,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,3,15,0.6556680522530509,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,1000,3,20,0.686204191570037,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,0,2,0.9778378408849921,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,0,3,0.909771704269336,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,0,5,0.879342619862108,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,0,8,0.7446473886311298,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,0,10,0.7885426313008028,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,0,15,0.65857004174649,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,0,20,0.6853231987714321,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,1,2,0.976435880145655,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,ari,2000,1,3,0.9126278292072825,pair_subsampling_convergence,120,4,5000,0.02,3000,123
