dataset_id,method,metric,K,score
20newsgroups,umap,jaccard,20,0.8508470267349171
20newsgroups,umap,jaccard,20,0.6189873660287403
20newsgroups,umap,jaccard,20,0.6482297905609324
20newsgroups,umap,jaccard,20,0.7182549533359494
20newsgroups,umap,jaccard,20,0.7093278617341834
20newsgroups,umap,jaccard,20,0.6569027237978189
20newsgroups,umap,jaccard,20,0.5729695774703687
20newsgroups,umap,jaccard,20,0.8763474645696377
20newsgroups,umap,jaccard,20,0.6680496358600654
20newsgroups,umap,jaccard,20,0.6339696219742175
20newsgroups,umap,jaccard,20,0.8755688012733719
20newsgroups,umap,jaccard,20,0.8958932528855043
20newsgroups,umap,jaccard,20,0.5936498331574128
20newsgroups,umap,jaccard,20,0.9317355732953015
20newsgroups,umap,jaccard,20,0.8628101086240834
20newsgroups,umap,jaccard,20,0.7171994113859078
20newsgroups,umap,jaccard,20,0.6204351530480955
20newsgroups,umap,jaccard,20,0.6693179171887846
20newsgroups,umap,jaccard,20,0.47459671225257544
20newsgroups,umap,jaccard,20,0.7263076076161381
20newsgroups,umap,jaccard,20,0.7851273918659127
20newsgroups,umap,jaccard,20,0.6848781067371751
20newsgroups,umap,jaccard,20,0.7023223208311351
20newsgroups,umap,jaccard,20,0.6526333117172609
20newsgroups,umap,jaccard,20,0.5300055066059121
20newsgroups,umap,jaccard,20,0.548539433636157
20newsgroups,umap,jaccard,20,0.8380150210659646
20newsgroups,umap,jaccard,20,0.6868547518141705
20newsgroups,umap,jaccard,20,0.5940776933971313
20newsgroups,umap,jaccard,20,0.6728168563565277
20newsgroups,umap,jaccard,20,0.7083952861741099
20newsgroups,umap,jaccard,20,0.6720387965347837
20newsgroups,umap,jaccard,20,0.6500064764648568
20newsgroups,umap,jaccard,20,0.54863363192688
20newsgroups,umap,jaccard,20,0.6463225127145582
20newsgroups,umap,jaccard,20,0.9394185030869545
20newsgroups,umap,jaccard,20,0.644323669223284
20newsgroups,umap,jaccard,20,0.7112294422383565
20newsgroups,umap,jaccard,20,0.6200972418485777
20newsgroups,umap,jaccard,20,0.962576992554188
20newsgroups,umap,jaccard,20,0.590406766048792
20newsgroups,umap,jaccard,20,0.7274405890988841
20newsgroups,umap,jaccard,20,0.548605321638903
20newsgroups,umap,jaccard,20,0.5549001273600921
20newsgroups,umap,jaccard,20,0.9429455932578267
20newsgroups,umap,jaccard,20,0.7612156182307729
20newsgroups,umap,jaccard,20,0.573519581984769
20newsgroups,umap,jaccard,20,0.6494540939780292
20newsgroups,umap,jaccard,20,0.6093839266278072
20newsgroups,umap,jaccard,20,0.8606789439108815
20newsgroups,umap,jaccard,20,0.5873090937401478
20newsgroups,umap,jaccard,20,0.83862969058225
20newsgroups,umap,jaccard,20,0.7819802555829936
20newsgroups,umap,jaccard,20,0.7333778430129904
20newsgroups,umap,jaccard,20,0.5680782724307412
20newsgroups,umap,jaccard,20,0.6306547265907526
20newsgroups,umap,jaccard,20,0.8250690413096361
20newsgroups,umap,jaccard,20,0.6076693013273731
20newsgroups,umap,jaccard,20,0.5390184605165862
20newsgroups,umap,jaccard,20,0.7395581481134618
20newsgroups,umap,jaccard,20,0.951468847184447
20newsgroups,umap,jaccard,20,0.8872786455830838
20newsgroups,umap,jaccard,20,0.9327163119786809
20newsgroups,umap,jaccard,20,0.670450214241519
20newsgroups,umap,jaccard,20,0.6626967393808055
20newsgroups,umap,jaccard,20,0.6411563867958557
20newsgroups,umap,jaccard,20,0.6211821813316144
20newsgroups,umap,jaccard,20,0.7534722862924953
20newsgroups,umap,jaccard,20,0.8639859115907265
20newsgroups,umap,jaccard,20,0.6685768891222894
20newsgroups,umap,jaccard,20,0.5301878854508062
20newsgroups,umap,jaccard,20,0.846076206582704
20newsgroups,umap,jaccard,20,0.6775052046918119
20newsgroups,umap,jaccard,20,0.6785506267487116
20newsgroups,umap,jaccard,20,0.7659180920814253
20newsgroups,umap,jaccard,20,0.6300545282530052
20newsgroups,umap,jaccard,20,0.6484069860772697
20newsgroups,umap,jaccard,20,0.524326833612667
20newsgroups,umap,jaccard,20,0.6934563272840354
20newsgroups,umap,jaccard,20,0.6677696889477167
20newsgroups,umap,jaccard,20,0.7760041706304737
20newsgroups,umap,jaccard,20,0.5276552595140588
20newsgroups,umap,jaccard,20,0.7188654386418822
20newsgroups,umap,jaccard,20,0.6318314739334637
20newsgroups,umap,jaccard,20,0.6752237816465066
20newsgroups,umap,jaccard,20,0.6441115788473494
20newsgroups,umap,jaccard,20,0.5566453836617713
20newsgroups,umap,jaccard,20,0.579670261019091
20newsgroups,umap,jaccard,20,0.5687669175076893
20newsgroups,umap,jaccard,20,0.8266848759466126
20newsgroups,umap,jaccard,20,0.49769283356792215
20newsgroups,umap,jaccard,20,0.6369054591292156
20newsgroups,umap,jaccard,20,0.5068314987130169
20newsgroups,umap,jaccard,20,0.5879448564573795
20newsgroups,umap,jaccard,20,0.5364637907791363
20newsgroups,umap,jaccard,20,0.7642683818407813
20newsgroups,umap,jaccard,20,0.9382459731100099
20newsgroups,umap,jaccard,20,0.5936997019773612
20newsgroups,umap,jaccard,20,0.6997059724836242
20newsgroups,umap,jaccard,20,0.9284888480272147
20newsgroups,umap,jaccard,20,0.6860778629224776
20newsgroups,umap,jaccard,20,0.5782256604259229
20newsgroups,umap,jaccard,20,0.6265918910268841
20newsgroups,umap,jaccard,20,0.8872906086187422
20newsgroups,umap,jaccard,20,0.945754680711137
20newsgroups,umap,jaccard,20,0.7742970733342913
20newsgroups,umap,jaccard,20,0.6467908577916862
20newsgroups,umap,jaccard,20,0.8581968155521992
20newsgroups,umap,jaccard,20,0.8173076401863738
20newsgroups,umap,jaccard,20,0.7374155709442123
20newsgroups,umap,jaccard,20,0.713462287170038
20newsgroups,umap,jaccard,20,0.5645410915775575
20newsgroups,umap,jaccard,20,0.9225857552521961
20newsgroups,umap,jaccard,20,0.8385402978691228
20newsgroups,umap,jaccard,20,0.77923841866806
20newsgroups,umap,jaccard,20,0.6500258608815563
20newsgroups,umap,jaccard,20,0.5858981781517842
20newsgroups,umap,jaccard,20,0.8659153903933638
20newsgroups,umap,jaccard,20,0.8393416557531848
20newsgroups,umap,jaccard,20,0.7069911552458006
20newsgroups,umap,jaccard,20,0.5472150212868291
20newsgroups,umap,jaccard,20,0.572460041924162
20newsgroups,umap,jaccard,20,0.6042496859763031
20newsgroups,umap,jaccard,20,0.5512655056390293
20newsgroups,umap,jaccard,20,0.6269447652030637
20newsgroups,umap,jaccard,20,0.8091400446574815
20newsgroups,umap,jaccard,20,0.464002048306722
20newsgroups,umap,jaccard,20,0.6287897278500838
20newsgroups,umap,jaccard,20,0.6161392705408136
20newsgroups,umap,jaccard,20,0.7338592050960379
20newsgroups,umap,jaccard,20,0.5742243536216458
20newsgroups,umap,jaccard,20,0.7158243255372164
20newsgroups,umap,jaccard,20,0.7798024331654946
20newsgroups,umap,jaccard,20,0.6910448845685625
20newsgroups,umap,jaccard,20,0.8608800229877659
20newsgroups,umap,jaccard,20,0.9560772644044788
20newsgroups,umap,jaccard,20,0.5941950845270707
20newsgroups,umap,jaccard,20,0.5205751813856183
20newsgroups,umap,jaccard,20,0.5763363066357087
20newsgroups,umap,jaccard,20,0.7277530962218255
20newsgroups,umap,jaccard,20,0.6471865880131685
20newsgroups,umap,jaccard,20,0.5471241189604219
20newsgroups,umap,jaccard,20,0.6991487309957118
20newsgroups,umap,jaccard,20,0.5371320075672584
20newsgroups,umap,jaccard,20,0.6171647977128699
20newsgroups,umap,jaccard,20,0.7006112093934133
20newsgroups,umap,jaccard,20,0.82016000958994
20newsgroups,umap,jaccard,20,0.675373232642212
20newsgroups,umap,jaccard,20,0.6865534075407493
20newsgroups,umap,jaccard,20,0.8018542554929028
20newsgroups,umap,jaccard,20,0.5981650654543962
20newsgroups,umap,jaccard,20,0.6437638247483483
20newsgroups,umap,jaccard,20,0.646230201206578
20newsgroups,umap,jaccard,20,0.7070281548264813
20newsgroups,umap,jaccard,20,0.5920192317776459
20newsgroups,umap,jaccard,20,0.5608892111702002
20newsgroups,umap,jaccard,20,0.6495920785019813
20newsgroups,umap,jaccard,20,0.9668478388858042
20newsgroups,umap,jaccard,20,0.5392916224027314
20newsgroups,umap,jaccard,20,0.6776469209187256
20newsgroups,umap,jaccard,20,0.9565423927360521
20newsgroups,umap,jaccard,20,0.5778850005793212
20newsgroups,umap,jaccard,20,0.9637909790427561
20newsgroups,umap,jaccard,20,0.9151998108522618
20newsgroups,umap,jaccard,20,0.6738107834007011
20newsgroups,umap,jaccard,20,0.582157986951505
20newsgroups,umap,jaccard,20,0.917474267327232
20newsgroups,umap,jaccard,20,0.5112569202302525
20newsgroups,umap,jaccard,20,0.6507699892971617
20newsgroups,umap,jaccard,20,0.6564815456683057
20newsgroups,umap,jaccard,20,0.6175418190573928
20newsgroups,umap,jaccard,20,0.5649069584024132
20newsgroups,umap,jaccard,20,0.7025875286827608
20newsgroups,umap,jaccard,20,0.6678870736011739
20newsgroups,umap,jaccard,20,0.819339480833
20newsgroups,umap,jaccard,20,0.6512769988900105
20newsgroups,umap,jaccard,20,0.972986568606216
20newsgroups,umap,jaccard,20,0.616526293940926
20newsgroups,umap,jaccard,20,0.6809288148232915
20newsgroups,umap,jaccard,20,0.6837216674337124
20newsgroups,umap,jaccard,20,0.6994281481624537
20newsgroups,umap,jaccard,20,0.5887547916413823
20newsgroups,umap,jaccard,20,0.7949423639177503
20newsgroups,umap,jaccard,20,0.8534276779496042
20newsgroups,umap,jaccard,20,0.5834138667827989
20newsgroups,umap,jaccard,20,0.8369438226438154
20newsgroups,umap,jaccard,20,0.6051033603503793
20newsgroups,umap,jaccard,20,0.9411481676505183
20newsgroups,umap,jaccard,20,0.6660201781774117
20newsgroups,umap,jaccard,20,0.6327956602471249
20newsgroups,umap,jaccard,20,0.616336121485621
20newsgroups,umap,jaccard,20,0.6777500019383238
20newsgroups,umap,jaccard,20,0.7545170635310777
20newsgroups,umap,jaccard,20,0.6653637330963836
20newsgroups,umap,jaccard,20,0.9733453806189293
20newsgroups,umap,jaccard,20,0.9338563137047281
20newsgroups,umap,jaccard,20,0.854342932484178
20newsgroups,umap,jaccard,20,0.8042122339883832
20newsgroups,umap,jaccard,20,0.7196365599359658
20newsgroups,umap,jaccard,20,0.8531349381155522
20newsgroups,umap,jaccard,20,0.695915734930795
20newsgroups,umap,jaccard,20,0.9302030608446685
20newsgroups,umap,jaccard,20,0.6600138751650424
20newsgroups,umap,jaccard,20,0.6094492322959172
20newsgroups,umap,jaccard,20,0.547538255393568
20newsgroups,umap,jaccard,20,0.6045544931154692
20newsgroups,umap,jaccard,20,0.614044455620619
20newsgroups,umap,jaccard,20,0.7095301386394096
20newsgroups,umap,jaccard,20,0.6340798453928252
20newsgroups,umap,jaccard,20,0.5975438667285408
20newsgroups,umap,jaccard,20,0.8596228764021665
20newsgroups,umap,jaccard,20,0.6934604306277884
20newsgroups,umap,jaccard,20,0.506981152567175
20newsgroups,umap,jaccard,20,0.5901441588448856
20newsgroups,umap,jaccard,20,0.769025997608691
20newsgroups,umap,jaccard,20,0.7140128800483626
20newsgroups,umap,jaccard,20,0.7008030250939727
20newsgroups,umap,jaccard,20,0.6817282551000342
20newsgroups,umap,jaccard,20,0.6779684929697537
20newsgroups,umap,jaccard,20,0.6756284410095869
20newsgroups,umap,jaccard,20,0.5099690993682919
20newsgroups,umap,jaccard,20,0.6042036839068067
20newsgroups,umap,jaccard,20,0.8959449135723258
20newsgroups,umap,jaccard,20,0.6290599289615764
20newsgroups,umap,jaccard,20,0.6322675583910573
20newsgroups,umap,jaccard,20,0.5836492933844409
20newsgroups,umap,jaccard,20,0.7197373402878633
20newsgroups,umap,jaccard,20,0.8508812560662237
20newsgroups,umap,jaccard,20,0.674443380167209
20newsgroups,umap,jaccard,20,0.9468982488638852
20newsgroups,umap,jaccard,20,0.6160750106769856
20newsgroups,umap,jaccard,20,0.6432773733351735
20newsgroups,umap,jaccard,20,0.809360330804349
20newsgroups,umap,jaccard,20,0.9021039535101208
20newsgroups,umap,jaccard,20,0.5464935204493304
20newsgroups,umap,jaccard,20,0.5562384830831177
20newsgroups,umap,jaccard,20,0.8642602663786004
20newsgroups,umap,jaccard,20,0.639411295892464
20newsgroups,umap,jaccard,20,0.9599654877804178
20newsgroups,umap,jaccard,20,0.7707467739477802
20newsgroups,umap,jaccard,20,0.6938434596173888
20newsgroups,umap,jaccard,20,0.9484901009047084
20newsgroups,umap,jaccard,20,0.525349491585869
20newsgroups,umap,jaccard,20,0.6582987396193508
20newsgroups,umap,jaccard,20,0.6957125548485048
20newsgroups,umap,jaccard,20,0.6270157466878824
20newsgroups,umap,jaccard,20,0.5999653687768092
20newsgroups,umap,jaccard,20,0.5627007784754583
20newsgroups,umap,jaccard,20,0.5859167996668133
20newsgroups,umap,jaccard,20,0.8695330566132816
20newsgroups,umap,jaccard,20,0.8488561667759835
20newsgroups,umap,jaccard,20,0.5934943271478575
20newsgroups,umap,jaccard,20,0.6775970966793039
20newsgroups,umap,jaccard,20,0.7233800337440767
20newsgroups,umap,jaccard,20,0.7430454089368416
20newsgroups,umap,jaccard,20,0.6323694896358844
20newsgroups,umap,jaccard,20,0.6029141544815565
20newsgroups,umap,jaccard,20,0.7216259871266307
20newsgroups,umap,jaccard,20,0.5496171553939679
20newsgroups,umap,jaccard,20,0.8411352673786717
20newsgroups,umap,jaccard,20,0.6878905283559651
20newsgroups,umap,jaccard,20,0.7232263151448344
20newsgroups,umap,jaccard,20,0.5966320790972295
20newsgroups,umap,jaccard,20,0.8445465087561717
20newsgroups,umap,jaccard,20,0.5476212714971398
20newsgroups,umap,jaccard,20,0.6266832104946296
20newsgroups,umap,jaccard,20,0.7920621254134877
20newsgroups,umap,jaccard,20,0.9756892328506851
20newsgroups,umap,jaccard,20,0.5116595904733776
20newsgroups,umap,jaccard,20,0.8920525403727719
20newsgroups,umap,jaccard,20,0.9486754942918347
20newsgroups,umap,jaccard,20,0.7764384224723816
20newsgroups,umap,jaccard,20,0.6136314937174853
20newsgroups,umap,jaccard,20,0.7244616209558147
20newsgroups,umap,jaccard,20,0.781655379103713
20newsgroups,umap,jaccard,20,0.7115014002458719
20newsgroups,umap,jaccard,20,0.9752003316151623
20newsgroups,umap,jaccard,20,0.5895165950638112
20newsgroups,umap,jaccard,20,0.7156914755965013
20newsgroups,umap,jaccard,20,0.9309840488271449
20newsgroups,umap,jaccard,20,0.841046733113465
20newsgroups,umap,jaccard,20,0.5711069101795467
20newsgroups,umap,jaccard,20,0.8843624541152371
20newsgroups,umap,jaccard,20,0.9748462861015208
20newsgroups,umap,jaccard,20,0.9414031164654014
20newsgroups,umap,jaccard,20,0.5876835598076084
20newsgroups,umap,jaccard,20,0.6336323677919274
20newsgroups,umap,jaccard,20,0.5713456177789505
20newsgroups,umap,jaccard,20,0.856834861867754
20newsgroups,umap,jaccard,20,0.5832810246758233
20newsgroups,umap,jaccard,20,0.7341888675397551
20newsgroups,umap,jaccard,20,0.5418251847971108
20newsgroups,umap,jaccard,20,0.5935875283053068
20newsgroups,umap,jaccard,20,0.9030925131139723
20newsgroups,umap,jaccard,20,0.9462173170822797
20newsgroups,umap,jaccard,20,0.6547903724741478
20newsgroups,umap,jaccard,20,0.9218057737266071
20newsgroups,umap,jaccard,20,0.8701639881890627
20newsgroups,umap,jaccard,20,0.7568776279258346
20newsgroups,umap,jaccard,20,0.7124391882092955
20newsgroups,umap,jaccard,20,0.6802131229556757
20newsgroups,umap,jaccard,20,0.9516557770528521
20newsgroups,umap,jaccard,20,0.667976311578535
20newsgroups,umap,jaccard,20,0.7434468335626043
20newsgroups,umap,jaccard,20,0.7574918507315923
20newsgroups,umap,jaccard,20,0.612280403030849
20newsgroups,umap,jaccard,20,0.5135593725631616
20newsgroups,umap,jaccard,20,0.7664071015818975
20newsgroups,umap,jaccard,20,0.6571387284843297
20newsgroups,umap,jaccard,20,0.6820948339992177
20newsgroups,umap,jaccard,20,0.6276204726750235
20newsgroups,umap,jaccard,20,0.5920456599897874
20newsgroups,umap,jaccard,20,0.5375585800703703
20newsgroups,umap,jaccard,20,0.6731589344327835
20newsgroups,umap,jaccard,20,0.7280927993331625
20newsgroups,umap,jaccard,20,0.6841708721763937
20newsgroups,umap,jaccard,20,0.6106599420999769
20newsgroups,umap,jaccard,20,0.891499777798374
20newsgroups,umap,jaccard,20,0.7727936991335415
20newsgroups,umap,jaccard,20,0.870861801161209
20newsgroups,umap,jaccard,20,0.5652829495712515
20newsgroups,umap,jaccard,20,0.9482962892753898
20newsgroups,umap,jaccard,20,0.7389400983140627
20newsgroups,umap,jaccard,20,0.7580458298035881
20newsgroups,umap,jaccard,20,0.5847156762989261
20newsgroups,umap,jaccard,20,0.6164591596579299
20newsgroups,umap,jaccard,20,0.600579177713981
20newsgroups,umap,jaccard,20,0.8525148188089839
20newsgroups,umap,jaccard,20,0.6547579844882767
20newsgroups,umap,jaccard,20,0.6876569947911421
20newsgroups,umap,jaccard,20,0.5996850174798314
20newsgroups,umap,jaccard,20,0.9518141063657038
20newsgroups,umap,jaccard,20,0.6782160549316588
20newsgroups,umap,jaccard,20,0.8790757668905526
20newsgroups,umap,jaccard,20,0.8691768572873483
20newsgroups,umap,jaccard,20,0.8762929122373473
20newsgroups,umap,jaccard,20,0.7090315116262997
20newsgroups,umap,jaccard,20,0.7602736492697882
20newsgroups,umap,jaccard,20,0.5553994517018206
20newsgroups,umap,jaccard,20,0.7190039031530031
20newsgroups,umap,jaccard,20,0.8448603892331291
20newsgroups,umap,jaccard,20,0.5643860289148589
20newsgroups,umap,jaccard,20,0.68192151815841
20newsgroups,umap,jaccard,20,0.6915189576121475
20newsgroups,umap,jaccard,20,0.9568644854430766
20newsgroups,umap,jaccard,20,0.6564834097991012
20newsgroups,umap,jaccard,20,0.7145802007168168
20newsgroups,umap,jaccard,20,0.9021157439662917
20newsgroups,umap,jaccard,20,0.7539427342670595
20newsgroups,umap,jaccard,20,0.5138005746533892
20newsgroups,umap,jaccard,20,0.56191216788416
20newsgroups,umap,jaccard,20,0.7238979215379532
20newsgroups,umap,jaccard,20,0.680591023961035
20newsgroups,umap,jaccard,20,0.5969783750690941
20newsgroups,umap,jaccard,20,0.936450722434747
20newsgroups,umap,jaccard,20,0.6976157511298953
20newsgroups,umap,jaccard,20,0.5832974368787849
20newsgroups,umap,jaccard,20,0.8069669256266876
20newsgroups,umap,jaccard,20,0.6989743384094694
20newsgroups,umap,jaccard,20,0.5751025078194945
20newsgroups,umap,jaccard,20,0.5439525985968016
20newsgroups,umap,jaccard,20,0.5285747996738888
20newsgroups,umap,jaccard,20,0.6753852952775757
20newsgroups,umap,jaccard,20,0.7066830802775287
20newsgroups,umap,jaccard,20,0.6957788815739414
20newsgroups,umap,jaccard,20,0.696394559694505
20newsgroups,umap,jaccard,20,0.7052379090026274
20newsgroups,umap,jaccard,20,0.6928896284598162
20newsgroups,umap,jaccard,20,0.6520583097834012
20newsgroups,umap,jaccard,20,0.9582847675090223
20newsgroups,umap,jaccard,20,0.707849583541807
20newsgroups,umap,jaccard,20,0.6400240784958966
20newsgroups,umap,jaccard,20,0.6989578159112866
20newsgroups,umap,jaccard,20,0.7373015681844525
20newsgroups,umap,jaccard,20,0.478269197241318
20newsgroups,umap,jaccard,20,0.8159191238144107
20newsgroups,umap,jaccard,20,0.5007341947984467
20newsgroups,umap,jaccard,20,0.8491876792810722
20newsgroups,umap,jaccard,20,0.5725527736045269
20newsgroups,umap,jaccard,20,0.6344034374607096
20newsgroups,umap,jaccard,20,0.7156957474882856
20newsgroups,umap,jaccard,20,0.8447842360143714
20newsgroups,umap,jaccard,20,0.8229577657903647
20newsgroups,umap,jaccard,20,0.7041916562231123
20newsgroups,umap,jaccard,20,0.5976377954272221
20newsgroups,umap,jaccard,20,0.6934410811017869
20newsgroups,umap,jaccard,20,0.7237279268646364
20newsgroups,umap,jaccard,20,0.6568661206815851
20newsgroups,umap,jaccard,20,0.6761249040896894
20newsgroups,umap,jaccard,20,0.665542222793257
20newsgroups,umap,jaccard,20,0.598151450699458
20newsgroups,umap,jaccard,20,0.48335684925357314
20newsgroups,umap,jaccard,20,0.6544623262763529
20newsgroups,umap,jaccard,20,0.5102530574098991
20newsgroups,umap,jaccard,20,0.7434246784911183
20newsgroups,umap,jaccard,20,0.579016466169583
20newsgroups,umap,jaccard,20,0.5367357136643462
20newsgroups,umap,jaccard,20,0.678286538019966
20newsgroups,umap,jaccard,20,0.8008707327818215
20newsgroups,umap,jaccard,20,0.7168587232245965
20newsgroups,umap,jaccard,20,0.6545589419018388
20newsgroups,umap,jaccard,20,0.6462648661613644
20newsgroups,umap,jaccard,20,0.7108299811461419
20newsgroups,umap,jaccard,20,0.5686130199603401
20newsgroups,umap,jaccard,20,0.6370531429155507
20newsgroups,umap,jaccard,20,0.6913364161619211
20newsgroups,umap,jaccard,20,0.5940838700748173
20newsgroups,umap,jaccard,20,0.7099179556508773
20newsgroups,umap,jaccard,20,0.5056521207214533
20newsgroups,umap,jaccard,20,0.9605534783990382
20newsgroups,umap,jaccard,20,0.5259744531946159
20newsgroups,umap,jaccard,20,0.8134135697747618
20newsgroups,umap,jaccard,20,0.8085163124273925
20newsgroups,umap,jaccard,20,0.8864855581876844
20newsgroups,umap,jaccard,20,0.8457772237158896
20newsgroups,umap,jaccard,20,0.7641552289459032
20newsgroups,umap,jaccard,20,0.6488204212370693
20newsgroups,umap,jaccard,20,0.7543935301848094
20newsgroups,umap,jaccard,20,0.6878643672783754
20newsgroups,umap,jaccard,20,0.6571425864193765
20newsgroups,umap,jaccard,20,0.5848703743618722
20newsgroups,umap,jaccard,20,0.7633762107856763
20newsgroups,umap,jaccard,20,0.631603502379004
20newsgroups,umap,jaccard,20,0.5881560253658227
20newsgroups,umap,jaccard,20,0.6056811944390394
20newsgroups,umap,jaccard,20,0.6427521285846136
20newsgroups,umap,jaccard,20,0.6843673641578805
20newsgroups,umap,jaccard,20,0.9076644948061279
20newsgroups,umap,jaccard,20,0.8992817483439846
20newsgroups,umap,jaccard,20,0.7672270052123985
20newsgroups,umap,jaccard,20,0.6248392339975763
20newsgroups,umap,jaccard,20,0.47912212267214016
20newsgroups,umap,jaccard,20,0.7539971856599008
20newsgroups,umap,jaccard,20,0.6608650997699992
20newsgroups,umap,jaccard,20,0.924662277654386
20newsgroups,umap,jaccard,20,0.6887065898900387
20newsgroups,umap,jaccard,20,0.670729285112374
20newsgroups,umap,jaccard,20,0.6940037673321829
20newsgroups,umap,jaccard,20,0.9315437695713088
20newsgroups,umap,jaccard,20,0.7484949762276365
20newsgroups,umap,jaccard,20,0.6805446979807109
20newsgroups,umap,jaccard,20,0.5179557883611705
20newsgroups,umap,jaccard,20,0.9057192202824382
20newsgroups,umap,jaccard,20,0.6772122046928281
20newsgroups,umap,jaccard,20,0.7289315578054557
20newsgroups,umap,jaccard,20,0.5788862007528154
20newsgroups,umap,jaccard,20,0.6630182432030775
20newsgroups,umap,jaccard,20,0.5207639651578249
20newsgroups,umap,jaccard,20,0.630412697971916
20newsgroups,umap,jaccard,20,0.9519807106867313
20newsgroups,umap,jaccard,20,0.6021295320461978
20newsgroups,umap,jaccard,20,0.844917215345827
20newsgroups,umap,jaccard,20,0.6948738097233372
20newsgroups,umap,jaccard,20,0.8835013772679023
20newsgroups,umap,jaccard,20,0.7455225726539473
20newsgroups,umap,jaccard,20,0.8479910715259411
20newsgroups,umap,jaccard,20,0.6596666209566799
20newsgroups,umap,jaccard,20,0.9492605611375161
20newsgroups,umap,jaccard,20,0.8549010507806692
20newsgroups,umap,jaccard,20,0.6949414078017828
20newsgroups,umap,jaccard,20,0.6919110706379495
20newsgroups,umap,jaccard,20,0.5519557095157412
20newsgroups,umap,jaccard,20,0.572200692831855
20newsgroups,umap,jaccard,20,0.8310068590589361
20newsgroups,umap,jaccard,20,0.5889650141945412
20newsgroups,umap,jaccard,20,0.8846468725674387
20newsgroups,umap,jaccard,20,0.8286604672691936
20newsgroups,umap,jaccard,20,0.5826607967842982
20newsgroups,umap,jaccard,20,0.5723935074866435
20newsgroups,umap,jaccard,20,0.975192849157865
20newsgroups,umap,jaccard,20,0.7591256288059306
20newsgroups,umap,jaccard,20,0.8699645492020565
20newsgroups,umap,jaccard,20,0.5997974022244076
20newsgroups,umap,jaccard,20,0.5180454395587927
20newsgroups,umap,jaccard,20,0.5445756765494482
20newsgroups,umap,jaccard,20,0.6537854254435806
20newsgroups,umap,jaccard,20,0.614741111402904
20newsgroups,umap,jaccard,20,0.6222275908550133
20newsgroups,umap,jaccard,20,0.6615320954333062
20newsgroups,umap,jaccard,20,0.7278425755848512
20newsgroups,umap,jaccard,20,0.7438764028890431
20newsgroups,umap,jaccard,20,0.5415667191847809
20newsgroups,umap,jaccard,20,0.7734446046310619
20newsgroups,umap,jaccard,20,0.5211926402808933
20newsgroups,umap,jaccard,20,0.8172695018120372
20newsgroups,umap,jaccard,20,0.6860184882235346
20newsgroups,umap,jaccard,20,0.6813031193029949
20newsgroups,umap,jaccard,20,0.8568119046240591
20newsgroups,umap,jaccard,20,0.6393174234624595
20newsgroups,umap,jaccard,20,0.6762318449860071
20newsgroups,umap,jaccard,20,0.6525373988570984
20newsgroups,umap,jaccard,20,0.5385285301370216
20newsgroups,umap,jaccard,20,0.9422090504958395
20newsgroups,umap,jaccard,20,0.6771218305484618
20newsgroups,umap,jaccard,20,0.512996990348807
20newsgroups,umap,jaccard,20,0.7858407606849924
20newsgroups,umap,jaccard,20,0.5244606445491397
20newsgroups,umap,jaccard,20,0.9300825683808516
20newsgroups,umap,jaccard,20,0.630894694619865
20newsgroups,umap,jaccard,20,0.6006258280779948
20newsgroups,umap,jaccard,20,0.6983999331586419
20newsgroups,umap,jaccard,20,0.49329535280722914
20newsgroups,umap,jaccard,20,0.6823132279812778
20newsgroups,umap,jaccard,20,0.571507946251038
20newsgroups,umap,jaccard,20,0.5824766471851741
20newsgroups,umap,jaccard,20,0.5526836011923437
20newsgroups,umap,jaccard,20,0.6372199678759732
20newsgroups,umap,jaccard,20,0.7266349133240974
20newsgroups,umap,jaccard,20,0.48470062483388066
20newsgroups,umap,jaccard,20,0.6518431172852325
20newsgroups,umap,jaccard,20,0.8434274310231162
20newsgroups,umap,jaccard,20,0.5786043799789844
20newsgroups,umap,jaccard,20,0.709791749250407
20newsgroups,umap,jaccard,20,0.6672807325571972
20newsgroups,umap,jaccard,20,0.6410234153034579
20newsgroups,umap,jaccard,20,0.629465035332667
20newsgroups,umap,jaccard,20,0.6253575853037127
20newsgroups,umap,jaccard,20,0.6572372453547645
20newsgroups,umap,jaccard,20,0.7141973909408709
20newsgroups,umap,jaccard,20,0.5838979336074105
20newsgroups,umap,jaccard,20,0.6700252842617048
20newsgroups,umap,jaccard,20,0.5926835193905167
20newsgroups,umap,jaccard,20,0.6851784329597191
20newsgroups,umap,jaccard,20,0.62491535077639
20newsgroups,umap,jaccard,20,0.6893306610410964
20newsgroups,umap,jaccard,20,0.6534250104570707
20newsgroups,umap,jaccard,20,0.8839819508083715
20newsgroups,umap,jaccard,20,0.9564352851213965
20newsgroups,umap,jaccard,20,0.8243670384980631
20newsgroups,umap,jaccard,20,0.8063677872668411
20newsgroups,umap,jaccard,20,0.6204333534320113
20newsgroups,umap,jaccard,20,0.6086817390151494
20newsgroups,umap,jaccard,20,0.9718001895150508
20newsgroups,umap,jaccard,20,0.623424746196628
20newsgroups,umap,jaccard,20,0.9561134239630124
20newsgroups,umap,jaccard,20,0.7093227709898835
20newsgroups,umap,jaccard,20,0.76183741601455
20newsgroups,umap,jaccard,20,0.7261900000652972
20newsgroups,umap,jaccard,20,0.9681751546401228
20newsgroups,umap,jaccard,20,0.7580170324825352
