dataset_id,method,metric,M_pairs,replicate_id,K,T_mean,scenario_type,b,R,pairs_pool_size,delta_threshold,max_points,seed
olivetti_faces,tsne,jaccard,250,2,20,0.5484197359938812,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,250,3,2,0.9744852810419798,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,250,3,3,0.8956922231290578,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,250,3,5,0.8363102136694159,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,250,3,8,0.6764739584548387,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,250,3,10,0.7029469031203088,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,250,3,15,0.5183753702686412,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,250,3,20,0.5284010532040074,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,0,2,0.9790977286407302,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,0,3,0.904296979265513,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,0,5,0.8324490483069611,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,0,8,0.6333839263991613,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,0,10,0.6935117090998626,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,0,15,0.5223576330501114,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,0,20,0.5452657008708605,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,1,2,0.9776650713341117,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,1,3,0.8987115272411589,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,1,5,0.834023405006864,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,1,8,0.6496134550478047,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,1,10,0.682872266445383,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,1,15,0.5196357801604039,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,1,20,0.5420060317831562,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,2,2,0.9795261299000636,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,2,3,0.9075369301854129,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,2,5,0.8340290603655673,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,2,8,0.6450653181717508,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,2,10,0.6867296096823174,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,2,15,0.5146083440532153,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,2,20,0.545897597169503,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,3,2,0.9810566797416216,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,3,3,0.9072398276363864,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,3,5,0.8429798561129704,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,3,8,0.6599681127484718,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,3,10,0.6963331936201691,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,3,15,0.5150399820262537,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,500,3,20,0.5493590373279238,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,0,2,0.9798237121950031,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,0,3,0.8979205058395434,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,0,5,0.8348586664884486,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,0,8,0.651423461791371,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,0,10,0.6975448102078423,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,0,15,0.5198563865821113,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,0,20,0.536112710039218,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,1,2,0.9785731967487988,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,1,3,0.899817459954538,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,1,5,0.831439627325867,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,1,8,0.6506048801859967,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,1,10,0.6902790073361016,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,1,15,0.5221702931539768,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,1,20,0.5453897817133281,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,2,2,0.9779141120833904,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,2,3,0.8942025197197846,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,2,5,0.8348281340689052,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,2,8,0.6662806041553586,pair_subsampling_convergence,120,4,5000,0.02,3000,123
olivetti_faces,tsne,jaccard,1000,2,10,0.692751358048313,pair_subsampling_convergence,120,4,5000,0.02,3000,123
